Prey-Id,SA Date-Time,Signal Time,Spider-Id,Distance From Spider,Trip No

rs_end_south,2020-03-08 11:17:00,2020-03-08 11:17:00,0,6.21,1.0

y_gy2,2020-03-08 11:30:00,2020-03-08 11:30:00,0,1.76,1.0

rc_end_north,2020-03-08 11:33:00,2020-03-08 11:33:00,1.0,11.95,1.0

v_end_east,2020-03-08 11:34:00,2020-03-08 11:34:00,0,11.21,1.0

w_rs,2020-03-08 11:43:00,2020-03-08 11:43:00,1,7.31,1.0

rd_end_north,2020-03-08 11:52:00,2020-03-08 11:52:00,2,14.62,1.0

g_w,2020-03-08 12:10:00,2020-03-08 12:10:00,2,9.28,1.0

rs_end_south,2020-03-08 12:13:00,2020-03-08 12:13:00,1,7.45,1.0

w_bw,2020-03-08 12:31:00,2020-03-08 12:31:00,1,12.86,1.0

w_rc,2020-03-08 12:32:00,2020-03-08 12:32:00,0,11.41,2.0

o_y_tt_end_west,2020-03-08 12:41:00,2020-03-08 12:41:00,1,7.36,1.0

tt_rt,2020-03-08 12:53:00,2020-03-08 12:53:00,1,8.47,1.0

o_gy1,2020-03-08 12:55:00,2020-03-08 12:55:00,0,5.28,2.0

g_gy1,2020-03-08 12:56:00,2020-03-08 12:56:00,2,15.2,2.0

b_rs,2020-03-08 13:02:00,2020-03-08 13:02:00,2,3.9,2.0

o_y_tt_end_west,2020-03-08 13:06:00,2020-03-08 13:06:00,0,7.66,2.0

rs_end_north,2020-03-09 06:11:00,2020-03-09 06:11:00,1,7.19,1.0

b_rt,2020-03-09 06:21:00,2020-03-09 06:21:00,2,5.3,1.0

g_gy1,2020-03-09 06:27:00,2020-03-09 06:27:00,2,1.92,1.0

v_end_west,2020-03-09 06:54:00,2020-03-09 06:54:00,0,5.48,1.0

g_gy1,2020-03-09 06:57:00,2020-03-09 06:57:00,2,1.92,1.0

w_tt,2020-03-09 07:21:00,2020-03-09 07:21:00,2,5.53,1.0

b_bw,2020-03-09 07:25:00,2020-03-09 07:25:00,2,1.81,1.0

o_gy1,2020-03-09 07:32:00,2020-03-09 07:32:00,2,5.32,1.0

rc_end_south,2020-03-09 07:50:00,2020-03-09 07:50:00,2,9.25,1.0

y_rc,2020-03-09 08:09:00,2020-03-09 08:09:00,2,0.0,1.0

w_gy1,2020-03-09 08:18:00,2020-03-09 08:18:00,2,1.73,1.0

g_w,2020-03-09 08:19:00,2020-03-09 08:19:00,0.0,7.3,1.0

rd_end_north,2020-03-09 08:42:00,2020-03-09 08:42:00,0,9.37,1.0

g_rt,2020-03-09 08:48:00,2020-03-09 08:48:00,2,6.94,1.0

b_rd,2020-03-09 08:54:00,2020-03-09 08:54:00,0,1.6,1.0

o_rt,2020-03-09 08:56:00,2020-03-09 08:56:00,2,0.0,1.0

rh_end_north,2020-03-09 09:19:00,2020-03-09 09:19:00,0,4.0,1.0

b_bw,2020-03-09 09:30:00,2020-03-09 09:30:00,2,5.24,1.0

y_rc,2020-03-09 09:47:00,2020-03-09 09:47:00,2,10.6,1.0

b_w,2020-03-09 09:58:00,2020-03-09 09:58:00,1,5.21,1.0

rh_end_tt_3,2020-03-09 10:01:00,2020-03-09 10:01:00,0,9.69,1.0

b_tt_3,2020-03-09 10:07:00,2020-03-09 10:07:00,0,11.78,1.0

y_rs,2020-03-09 10:14:00,2020-03-09 10:14:00,1,6.89,1.0

b_tt_2,2020-03-09 10:15:00,2020-03-09 10:15:00,0,0.0,1.0

rs_end_south,2020-03-09 10:17:00,2020-03-09 10:17:00,1,3.82,1.0

o_w_2,2020-03-09 10:31:00,2020-03-09 10:31:00,1,3.43,1.0

rh_end_tt_1,2020-03-09 10:39:00,2020-03-09 10:39:00,0,3.63,1.0

nature_end_west,2020-03-09 10:44:00,2020-03-09 10:44:00,0,10.16,1.0

b_tt_2_dupe,2020-03-09 10:50:00,2020-03-09 10:50:00,0,13.55,1.0

y_rc,2020-03-09 11:16:00,2020-03-09 11:16:00,1,4.04,1.0

g_gy1,2020-03-09 11:17:00,2020-03-09 11:17:00,0,5.11,1.0

o_rc,2020-03-09 11:39:00,2020-03-09 11:39:00,1,5.11,1.0

b_tt_2,2020-03-09 11:53:00,2020-03-09 11:53:00,0,3.19,1.0

v_rh,2020-03-09 11:54:00,2020-03-09 11:54:00,1,11.2,1.0

b_tt_3_dupe,2020-03-09 12:00:00,2020-03-09 12:00:00,1,6.6,1.0

rh_end_tt_3,2020-03-09 12:01:00,2020-03-09 12:01:00,2,17.21,2.0

y_rs,2020-03-09 12:02:00,2020-03-09 12:02:00,1,10.7,1.0

o_gy2,2020-03-09 12:12:00,2020-03-09 12:12:00,1,2.03,1.0

v_end_east,2020-03-09 12:14:00,2020-03-09 12:14:00,0,15.12,2.0

rt_end_south,2020-03-09 12:17:00,2020-03-09 12:17:00,2,3.85,2.0

b_o,2020-03-09 12:22:00,2020-03-09 12:22:00,1,3.63,1.0

b_tt_2_dupe,2020-03-09 12:27:00,2020-03-09 12:27:00,2,9.68,2.0

b_tt_1,2020-03-09 12:29:00,2020-03-09 12:29:00,2,3.68,2.0

y_gy1,2020-03-09 12:32:00,2020-03-09 12:32:00,2,10.14,2.0

o_gy2,2020-03-09 12:42:00,2020-03-09 12:42:00,1,0.0,1.0

b_tt_2_dupe,2020-03-09 12:49:00,2020-03-09 12:49:00,2,9.9,2.0

y_gy2,2020-03-09 12:53:00,2020-03-09 12:53:00,0,10.6,2.0

rh_end_tt_3,2020-03-10 06:09:00,2020-03-10 06:09:00,0,4.77,1.0

nature_end_west,2020-03-10 06:21:00,2020-03-10 06:21:00,0,3.77,1.0

v_end_east,2020-03-10 06:44:00,2020-03-10 06:44:00,1,7.58,1.0

b_w,2020-03-10 06:57:00,2020-03-10 06:57:00,1,5.21,1.0

g_w,2020-03-10 06:58:00,2020-03-10 06:58:00,2,3.68,1.0

w_rc,2020-03-10 07:04:00,2020-03-10 07:04:00,1,7.15,1.0

w_rt,2020-03-10 07:20:00,2020-03-10 07:20:00,2,1.64,1.0

y_rs,2020-03-10 07:38:00,2020-03-10 07:38:00,1,3.43,1.0

rc_end_north,2020-03-10 07:49:00,2020-03-10 07:49:00,2,11.66,1.0

b_rt,2020-03-10 08:11:00,2020-03-10 08:11:00,2,5.62,1.0

b_rh,2020-03-10 08:18:00,2020-03-10 08:18:00,2,3.68,1.0

rd_end_south,2020-03-10 08:20:00,2020-03-10 08:20:00,0,10.55,1.0

b_rd,2020-03-10 08:21:00,2020-03-10 08:21:00,1,16.65,1.0

o_rs,2020-03-10 08:43:00,2020-03-10 08:43:00,2,14.31,1.0

b_g,2020-03-10 08:53:00,2020-03-10 08:53:00,2,5.28,1.0

b_end_west,2020-03-10 08:57:00,2020-03-10 08:57:00,0,2.01,1.0

rc_end_north,2020-03-10 08:59:00,2020-03-10 08:59:00,2,11.49,1.0

o_gy2,2020-03-10 09:11:00,2020-03-10 09:11:00,2,10.46,1.0

v_rt,2020-03-10 09:16:00,2020-03-10 09:16:00,1,4.32,1.0

b_rd_dupe,2020-03-10 09:24:00,2020-03-10 09:24:00,0,4.77,1.0

b_tt_2_dupe,2020-03-10 09:27:00,2020-03-10 09:27:00,1,7.07,1.0

v_rd,2020-03-10 09:42:00,2020-03-10 09:42:00,0,1.6,1.0

rh_end_tt_3,2020-03-10 09:43:00,2020-03-10 09:43:00,2,11.35,1.0

rc_end_north,2020-03-10 09:54:00,2020-03-10 09:54:00,1,8.07,2.0

nature_end_west,2020-03-10 09:55:00,2020-03-10 09:55:00,2,5.24,1.0

rh_end_north,2020-03-10 10:07:00,2020-03-10 10:07:00,0,5.6,1.0

b_v,2020-03-10 10:10:00,2020-03-10 10:10:00,2,10.28,1.0

b_rd_dupe,2020-03-10 10:29:00,2020-03-10 10:29:00,2,6.43,1.0

b_rh,2020-03-10 10:38:00,2020-03-10 10:38:00,0,1.69,1.0

rc_end_south,2020-03-10 10:47:00,2020-03-10 10:47:00,1,10.69,1.0

y_gy2,2020-03-10 10:53:00,2020-03-10 10:53:00,1,4.11,1.0

v_end_east,2020-03-10 11:05:00,2020-03-10 11:05:00,1,11.21,1.0

w_bw,2020-03-10 11:07:00,2020-03-10 11:07:00,0,6.81,1.0

w_gy1,2020-03-10 11:31:00,2020-03-10 11:31:00,0,8.89,1.0

rc_end_south,2020-03-10 11:53:00,2020-03-10 11:53:00,0,7.36,1.0

y_rh,2020-03-10 11:54:00,2020-03-10 11:54:00,1,16.63,1.0

o_gy1,2020-03-10 11:58:00,2020-03-10 11:58:00,0.0,5.28,1.0

b_tt_2_dupe,2020-03-10 12:05:00,2020-03-10 12:05:00,1,9.68,1.0

o_rt,2020-03-10 12:06:00,2020-03-10 12:06:00,0,3.63,1.0

g_rs,2020-03-10 12:07:00,2020-03-10 12:07:00,1.0,10.88,2.0

v_rd,2020-03-10 12:10:00,2020-03-10 12:10:00,1,13.72,2.0

w_rs,2020-03-10 12:17:00,2020-03-10 12:17:00,1,11.82,2.0

w_rt,2020-03-10 12:26:00,2020-03-10 12:26:00,1,9.42,2.0

v_rc,2020-03-10 12:29:00,2020-03-10 12:29:00,1,8.84,2.0

w_gy2,2020-03-10 12:41:00,2020-03-10 12:41:00,2,7.04,2.0

v_rs,2020-03-10 12:42:00,2020-03-10 12:42:00,0,12.75,2.0

o_rh,2020-03-10 12:45:00,2020-03-10 12:45:00,1,10.23,2.0

rh_end_tt_2,2020-03-10 12:46:00,2020-03-10 12:46:00,2,15.35,2.0

park_east,2020-03-10 12:47:00,2020-03-10 12:47:00,0,5.56,2.0

rs_end_north,2020-03-10 12:52:00,2020-03-10 12:52:00,0,7.65,2.0

g_gy2,2020-03-10 12:54:00,2020-03-10 12:54:00,0,5.67,2.0

bstub_w,2020-03-10 13:01:00,2020-03-10 13:01:00,2.0,5.42,2.0

w_bw,2020-03-10 13:02:00,2020-03-10 13:02:00,1,3.49,2.0

b_w,2020-03-10 13:10:00,2020-03-10 13:10:00,0,1.76,2.0

rs_end_south,2020-03-10 13:12:00,2020-03-10 13:12:00,2,13.64,2.0

rc_end_north,2020-03-10 13:13:00,2020-03-10 13:13:00,1,11.95,2.0

y_gy2,2020-03-11 06:05:00,2020-03-11 06:05:00,1,5.46,1.0

rh_end_tt_4,2020-03-11 06:06:00,2020-03-11 06:06:00,0,6.51,1.0

b_rt,2020-03-11 06:25:00,2020-03-11 06:25:00,2,5.3,1.0

v_end_west,2020-03-11 06:35:00,2020-03-11 06:35:00,0,10.25,1.0

o_rc,2020-03-11 06:45:00,2020-03-11 06:45:00,1,5.45,1.0

w_bw,2020-03-11 07:17:00,2020-03-11 07:17:00,2,3.64,1.0

g_rt,2020-03-11 07:20:00,2020-03-11 07:20:00,2,2.0,1.0

rs_end_south,2020-03-11 07:21:00,2020-03-11 07:21:00,1,5.56,1.0

o_tt,2020-03-11 07:35:00,2020-03-11 07:35:00,2,3.72,1.0

o_rc,2020-03-11 07:48:00,2020-03-11 07:48:00,1,5.11,1.0

rt_end_north,2020-03-11 07:49:00,2020-03-11 07:49:00,2,10.23,1.0

b_bw,2020-03-11 07:50:00,2020-03-11 07:50:00,0,7.47,1.0

b_w,2020-03-11 08:13:00,2020-03-11 08:13:00,1,3.52,1.0

rc_end_north,2020-03-11 08:24:00,2020-03-11 08:24:00,2,4.93,1.0

y_rc,2020-03-11 08:29:00,2020-03-11 08:29:00,1,5.52,1.0

bstub_w,2020-03-11 08:35:00,2020-03-11 08:35:00,0,4.0,1.0

y_rt,2020-03-11 08:39:00,2020-03-11 08:39:00,0,5.37,1.0

b_tt_1,2020-03-11 08:43:00,2020-03-11 08:43:00,0,6.49,1.0

rt_end_north,2020-03-11 08:52:00,2020-03-11 08:52:00,0,7.37,1.0

y_rc,2020-03-11 08:59:00,2020-03-11 08:59:00,1,1.73,1.0

v_rd,2020-03-11 09:14:00,2020-03-11 09:14:00,0,4.32,1.0

b_tt_3,2020-03-11 09:25:00,2020-03-11 09:25:00,2,3.7,1.0

rc_end_south,2020-03-11 10:14:00,2020-03-11 10:14:00,1,3.81,1.0

g_gy1,2020-03-11 10:32:00,2020-03-11 10:32:00,2,3.84,1.0

park_east,2020-03-11 10:42:00,2020-03-11 10:42:00,2,7.75,1.0

g_w,2020-03-11 10:46:00,2020-03-11 10:46:00,0,8.45,1.0

o_rs,2020-03-11 10:54:00,2020-03-11 10:54:00,2,6.77,1.0

rt_end_north,2020-03-11 11:09:00,2020-03-11 11:09:00,0,8.84,1.0

w_tt,2020-03-11 11:10:00,2020-03-11 11:10:00,1,9.16,1.0

b_bv,2020-03-11 11:20:00,2020-03-11 11:20:00,2,9.33,1.0

o_w_1,2020-03-11 11:23:00,2020-03-11 11:23:00,0,8.25,1.0

b_v,2020-03-11 11:31:00,2020-03-11 11:31:00,1,5.37,1.0

rs_end_south,2020-03-11 11:32:00,2020-03-11 11:32:00,2,9.13,1.0

b_end_west,2020-03-11 11:36:00,2020-03-11 11:36:00,1,3.67,1.0

tt_rt,2020-03-11 11:38:00,2020-03-11 11:38:00,0,4.78,1.0

b_rd,2020-03-11 12:08:00,2020-03-11 12:08:00,1,3.27,1.0

v_rh,2020-03-11 12:24:00,2020-03-11 12:24:00,0,5.53,1.0

y_rt,2020-03-11 12:27:00,2020-03-11 12:27:00,1,10.7,1.0

b_gy2,2020-03-11 12:28:00,2020-03-11 12:28:00,2,5.06,1.0

y_rh,2020-03-11 12:34:00,2020-03-11 12:34:00,0,15.48,2.0

o_gy1,2020-03-12 06:14:00,2020-03-12 06:14:00,2,0.0,1.0

rh_end_tt_3,2020-03-12 06:15:00,2020-03-12 06:15:00,0,4.77,1.0

o_rs,2020-03-12 06:23:00,2020-03-12 06:23:00,1,3.44,1.0

w_rc,2020-03-12 06:42:00,2020-03-12 06:42:00,2,3.79,1.0

rt_end_south,2020-03-12 07:05:00,2020-03-12 07:05:00,0,5.48,1.0

rh_end_tt_3,2020-03-12 07:35:00,2020-03-12 07:35:00,0,3.74,1.0

rd_end_south,2020-03-12 07:36:00,2020-03-12 07:36:00,1,17.24,1.0

o_w_1,2020-03-12 08:02:00,2020-03-12 08:02:00,2,3.65,1.0

w_rs,2020-03-12 08:09:00,2020-03-12 08:09:00,2,6.03,1.0

b_tt_3,2020-03-12 08:12:00,2020-03-12 08:12:00,0,10.15,1.0

g_gy1,2020-03-12 08:28:00,2020-03-12 08:28:00,0,5.11,1.0

g_rc,2020-03-12 08:35:00,2020-03-12 08:35:00,2,3.39,1.0

v_rd,2020-03-12 08:42:00,2020-03-12 08:42:00,1,1.6,1.0

b_tt_2,2020-03-12 08:49:00,2020-03-12 08:49:00,0,3.19,2.0

v_rt,2020-03-12 08:52:00,2020-03-12 08:52:00,0,3.32,1.0

rd_end_south,2020-03-12 09:00:00,2020-03-12 09:00:00,1,1.71,1.0

o_gy1,2020-03-12 09:31:00,2020-03-12 09:31:00,2,2.43,1.0

rt_end_north,2020-03-12 09:37:00,2020-03-12 09:37:00,0,3.74,1.0

w_rs,2020-03-12 09:39:00,2020-03-12 09:39:00,2,3.6,1.0

b_rh,2020-03-12 09:40:00,2020-03-12 09:40:00,0,3.9,2.0

b_rh,2020-03-12 09:41:00,2020-03-12 09:41:00,2.0,12.89,2.0

o_y_tt_end_west,2020-03-12 09:42:00,2020-03-12 09:42:00,1,10.8,1.0

b_rs,2020-03-12 10:55:00,2020-03-12 10:55:00,0,10.26,1.0

rh_end_south,2020-03-12 11:08:00,2020-03-12 11:08:00,1,5.53,1.0

bstub_w,2020-03-12 11:15:00,2020-03-12 11:15:00,1,9.25,1.0

g_gy2,2020-03-12 11:17:00,2020-03-12 11:17:00,0,6.02,1.0

v_end_east,2020-03-12 11:19:00,2020-03-12 11:19:00,0,5.82,2.0

b_rs,2020-03-12 11:55:00,2020-03-12 11:55:00,0,1.84,1.0

v_rc,2020-03-12 12:03:00,2020-03-12 12:03:00,2,4.51,1.0

rt_end_north,2020-03-12 12:09:00,2020-03-12 12:09:00,2,1.98,1.0

b_v,2020-03-12 12:17:00,2020-03-12 12:17:00,1,3.77,1.0

v_end_east,2020-03-12 12:20:00,2020-03-12 12:20:00,0,15.12,2.0

o_w_2,2020-03-12 12:35:00,2020-03-12 12:35:00,0,7.23,2.0

w_bw,2020-03-12 12:37:00,2020-03-12 12:37:00,2,6.86,1.0

v_rt,2020-03-12 13:00:00,2020-03-12 13:00:00,2,5.05,1.0

rh_end_tt_3,2020-03-12 13:05:00,2020-03-12 13:05:00,1,6.88,1.0

b_rd_dupe,2020-03-12 13:16:00,2020-03-12 13:16:00,1,10.29,1.0

b_rt,2020-03-12 13:22:00,2020-03-12 13:22:00,2,1.56,1.0

b_rd,2020-03-12 13:31:00,2020-03-12 13:31:00,1,0.0,1.0

w_rt,2020-03-12 13:37:00,2020-03-12 13:37:00,2,6.38,1.0

g_rs,2020-03-12 13:41:00,2020-03-12 13:41:00,0,1.79,2.0

b_w,2020-03-12 13:55:00,2020-03-12 13:55:00,0,1.6,2.0

b_tt_1,2020-03-12 14:03:00,2020-03-12 14:03:00,1,5.4,1.0

v_rd,2020-03-12 14:10:00,2020-03-12 14:10:00,1,3.8,1.0

b_rd_dupe,2020-03-12 14:11:00,2020-03-12 14:11:00,0,17.03,2.0

g_rt,2020-03-12 14:12:00,2020-03-12 14:12:00,2,17.12,2.0

rh_end_tt_1,2020-03-12 14:16:00,2020-03-12 14:16:00,0,3.95,2.0

b_rs,2020-03-12 14:18:00,2020-03-12 14:18:00,2,6.0,2.0

b_tt_2,2020-03-12 14:21:00,2020-03-12 14:21:00,0,5.28,2.0

b_rh,2020-03-12 14:26:00,2020-03-12 14:26:00,0,3.68,2.0

b_rh,2020-03-12 14:27:00,2020-03-12 14:27:00,2.0,11.72,2.0

y_rc,2020-03-12 15:03:00,2020-03-12 15:03:00,0,12.34,2.0

rh_end_tt_4,2020-03-12 15:07:00,2020-03-12 15:07:00,2,11.43,2.0

o_gy1,2020-03-12 15:08:00,2020-03-12 15:08:00,0,3.49,2.0

w_rc,2020-03-12 15:23:00,2020-03-12 15:23:00,0,2.03,2.0

b_tt_2,2020-03-12 15:28:00,2020-03-12 15:28:00,0,8.4,2.0

g_rc,2020-03-12 15:30:00,2020-03-12 15:30:00,0,5.66,2.0

v_bv,2020-03-12 15:32:00,2020-03-12 15:32:00,2,14.57,2.0

o_tt,2020-03-12 15:37:00,2020-03-12 15:37:00,2,10.96,2.0

w_gy2,2020-03-13 06:01:00,2020-03-13 06:01:00,1,2.18,1.0

v_bv,2020-03-13 06:04:00,2020-03-13 06:04:00,2,9.07,1.0

w_tt,2020-03-13 06:12:00,2020-03-13 06:12:00,0,0.0,2.0

g_gy2,2020-03-13 06:15:00,2020-03-13 06:15:00,1,3.76,1.0

v_rh,2020-03-13 06:29:00,2020-03-13 06:29:00,0,4.92,1.0

g_rt,2020-03-13 06:31:00,2020-03-13 06:31:00,0,6.76,1.0

o_y_tt_end_west,2020-03-13 06:35:00,2020-03-13 06:35:00,0,10.5,1.0

o_rh,2020-03-13 06:48:00,2020-03-13 06:48:00,0,0.0,1.0

rh_end_tt_4,2020-03-13 07:02:00,2020-03-13 07:02:00,0,4.91,1.0

bstub_w,2020-03-13 07:12:00,2020-03-13 07:12:00,0,6.88,2.0

b_w,2020-03-13 07:24:00,2020-03-13 07:24:00,1,2.18,1.0

rh_end_tt_4,2020-03-13 07:32:00,2020-03-13 07:32:00,0,6.51,1.0

w_rc,2020-03-13 07:51:00,2020-03-13 07:51:00,2,6.88,1.0

w_rt,2020-03-13 07:59:00,2020-03-13 07:59:00,0,5.25,1.0

nature_end_west,2020-03-13 08:01:00,2020-03-13 08:01:00,0,7.14,1.0

rs_end_south,2020-03-13 08:04:00,2020-03-13 08:04:00,2,7.24,1.0

b_tt_2_dupe,2020-03-13 08:08:00,2020-03-13 08:08:00,0,11.69,1.0

o_w_2,2020-03-13 08:16:00,2020-03-13 08:16:00,2,3.43,1.0

w_rc,2020-03-13 08:29:00,2020-03-13 08:29:00,2,3.61,1.0

b_w,2020-03-13 09:13:00,2020-03-13 09:13:00,1,2.18,1.0

rh_end_tt_2,2020-03-13 09:28:00,2020-03-13 09:28:00,0,8.46,1.0

o_w_1,2020-03-13 09:48:00,2020-03-13 09:48:00,0,5.24,1.0

g_rt,2020-03-13 09:51:00,2020-03-13 09:51:00,0,5.22,1.0

b_bv,2020-03-13 09:55:00,2020-03-13 09:55:00,2,7.29,1.0

rs_end_south,2020-03-13 09:59:00,2020-03-13 09:59:00,1,8.74,1.0

rh_end_tt_3,2020-03-13 10:03:00,2020-03-13 10:03:00,2,11.08,1.0

y_gy1,2020-03-13 10:46:00,2020-03-13 10:46:00,1,4.14,1.0

w_rc,2020-03-13 10:47:00,2020-03-13 10:47:00,0,11.41,2.0

b_tt_2,2020-03-13 10:49:00,2020-03-13 10:49:00,2,8.41,1.0

g_rc,2020-03-13 11:00:00,2020-03-13 11:00:00,0.0,5.31,2.0

w_gy2,2020-03-13 11:04:00,2020-03-13 11:04:00,0,7.38,2.0

park_east,2020-03-13 11:09:00,2020-03-13 11:09:00,0,3.87,2.0

o_w_1,2020-03-13 11:14:00,2020-03-13 11:14:00,2,4.93,1.0

rd_end_south,2020-03-13 11:23:00,2020-03-13 11:23:00,2,12.28,1.0

b_tt_3,2020-03-13 11:32:00,2020-03-13 11:32:00,1,9.19,1.0

v_bv,2020-03-13 11:36:00,2020-03-13 11:36:00,1,3.49,1.0

tt_rt,2020-03-13 11:42:00,2020-03-13 11:42:00,1,4.06,1.0

b_w,2020-03-13 11:53:00,2020-03-13 11:53:00,0,2.18,2.0

g_w,2020-03-13 12:23:00,2020-03-13 12:23:00,2,7.3,1.0

b_g,2020-03-13 12:28:00,2020-03-13 12:28:00,0,3.8,2.0

rh_end_tt_3,2020-03-13 12:30:00,2020-03-13 12:30:00,2,6.66,1.0

v_end_west,2020-03-13 12:36:00,2020-03-13 12:36:00,2,8.69,1.0

rs_end_north,2020-03-13 12:57:00,2020-03-13 12:57:00,0,7.65,2.0

b_gy2,2020-03-13 13:16:00,2020-03-13 13:16:00,0,7.37,2.0

b_g,2020-03-13 13:24:00,2020-03-13 13:24:00,0,1.76,2.0

rh_end_north,2020-03-13 13:50:00,2020-03-13 13:50:00,1,4.1,1.0

v_bv,2020-03-13 13:57:00,2020-03-13 13:57:00,0,7.19,2.0

b_tt_2,2020-03-13 14:02:00,2020-03-13 14:02:00,1,5.57,1.0

rh_end_tt_2,2020-03-13 14:07:00,2020-03-13 14:07:00,1,6.86,1.0

w_rc,2020-03-13 14:10:00,2020-03-13 14:10:00,0,7.48,2.0

o_rh,2020-03-13 14:15:00,2020-03-13 14:15:00,1,3.21,1.0

bstub_w,2020-03-13 14:19:00,2020-03-13 14:19:00,0,11.67,2.0

w_tt,2020-03-13 14:30:00,2020-03-13 14:30:00,0,0.0,2.0

b_o,2020-03-13 14:33:00,2020-03-13 14:33:00,2,5.25,2.0

w_rc,2020-03-14 06:08:00,2020-03-14 06:08:00,2,3.79,1.0

v_rs,2020-03-14 06:15:00,2020-03-14 06:15:00,1,5.21,1.0

b_tt_2,2020-03-14 06:26:00,2020-03-14 06:26:00,0,6.86,1.0

b_g,2020-03-14 06:30:00,2020-03-14 06:30:00,1,1.61,1.0

tt_rt,2020-03-14 06:43:00,2020-03-14 06:43:00,0,0.0,1.0

w_gy2,2020-03-14 06:52:00,2020-03-14 06:52:00,1,5.41,1.0

w_tt,2020-03-14 06:59:00,2020-03-14 06:59:00,0,3.18,1.0

y_gy1,2020-03-14 07:19:00,2020-03-14 07:19:00,2,1.73,1.0

o_w_1,2020-03-14 07:49:00,2020-03-14 07:49:00,0,6.87,1.0

y_gy1,2020-03-14 08:02:00,2020-03-14 08:02:00,2,1.73,1.0

b_o,2020-03-14 08:39:00,2020-03-14 08:39:00,1,3.41,2.0

b_tt_2,2020-03-14 08:53:00,2020-03-14 08:53:00,2,8.4,1.0

rs_end_south,2020-03-14 08:57:00,2020-03-14 08:57:00,1,7.57,2.0

rs_end_south,2020-03-14 09:12:00,2020-03-14 09:12:00,1,2.13,2.0

v_bv,2020-03-14 09:16:00,2020-03-14 09:16:00,1,10.82,1.0

w_rs,2020-03-14 09:26:00,2020-03-14 09:26:00,1,5.66,1.0

b_tt_2,2020-03-14 09:30:00,2020-03-14 09:30:00,2,1.55,1.0

w_rt,2020-03-14 09:35:00,2020-03-14 09:35:00,0,3.57,1.0

y_gy1,2020-03-14 09:40:00,2020-03-14 09:40:00,2,8.58,1.0

b_y,2020-03-14 09:41:00,2020-03-14 09:41:00,1,7.26,1.0

y_rt,2020-03-14 09:44:00,2020-03-14 09:44:00,0,3.45,1.0

b_w,2020-03-14 09:55:00,2020-03-14 09:55:00,1,3.87,1.0

w_bw,2020-03-14 09:57:00,2020-03-14 09:57:00,0,5.07,1.0

y_rt,2020-03-14 10:03:00,2020-03-14 10:03:00,2,3.73,1.0

rs_end_north,2020-03-14 10:16:00,2020-03-14 10:16:00,1,9.23,1.0

b_w,2020-03-14 10:31:00,2020-03-14 10:31:00,1,5.21,1.0

w_gy2,2020-03-14 10:50:00,2020-03-14 10:50:00,1,3.8,1.0

o_w_2,2020-03-14 11:02:00,2020-03-14 11:02:00,2,5.39,1.0

rd_end_south,2020-03-14 11:10:00,2020-03-14 11:10:00,0,8.86,1.0

rc_end_south,2020-03-14 11:12:00,2020-03-14 11:12:00,2,3.81,1.0

o_rt,2020-03-14 11:29:00,2020-03-14 11:29:00,2,7.15,1.0

b_end_west,2020-03-14 11:46:00,2020-03-14 11:46:00,0,2.01,1.0

o_rs,2020-03-14 11:48:00,2020-03-14 11:48:00,2,7.67,1.0

b_rt,2020-03-14 11:49:00,2020-03-14 11:49:00,1,18.76,2.0

o_w_1,2020-03-14 12:02:00,2020-03-14 12:02:00,1,3.29,2.0

rd_end_south,2020-03-14 12:05:00,2020-03-14 12:05:00,0,1.56,1.0

rs_end_north,2020-03-14 12:07:00,2020-03-14 12:07:00,2,9.21,1.0

b_rd,2020-03-14 12:09:00,2020-03-14 12:09:00,0,3.27,1.0

o_rs,2020-03-14 12:35:00,2020-03-14 12:35:00,2,7.15,1.0

rs_end_south,2020-03-14 12:37:00,2020-03-14 12:37:00,1,11.63,2.0

rc_end_south,2020-03-14 12:38:00,2020-03-14 12:38:00,0,16.57,1.0

b_v,2020-03-14 12:59:00,2020-03-14 12:59:00,0,12.93,1.0

b_o,2020-03-14 13:08:00,2020-03-14 13:08:00,1,5.05,2.0

rh_end_south,2020-03-14 13:32:00,2020-03-14 13:32:00,1,13.2,2.0

b_tt_3_dupe,2020-03-14 14:22:00,2020-03-14 14:22:00,1,13.43,2.0

g_rc,2020-03-14 14:24:00,2020-03-14 14:24:00,1,3.88,2.0

b_rc,2020-03-14 14:34:00,2020-03-14 14:34:00,1,0.0,2.0

y_gy2,2020-03-14 14:35:00,2020-03-14 14:35:00,2,5.57,2.0

b_v,2020-03-14 14:40:00,2020-03-14 14:40:00,1,11.9,2.0

rh_end_tt_3,2020-03-14 14:41:00,2020-03-14 14:41:00,2.0,13.59,2.0

w_gy1,2020-03-14 14:42:00,2020-03-14 14:42:00,0,13.2,2.0

